ANO_EMISSAO;MES_MISSAO;UF;MUNICIPIO;TIPO;STATUS;ABRANGENCIA;ESPECIE_ARMA;MARCA_ARMA;CALIBRE_ARMA;SEXO;TOTAL
2021;9;PA;BELÉM;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;2
2021;9;PA;BELÉM;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);9x19mm;M;1
2021;9;PA;BELÉM;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2021;9;PA;BELÉM;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;1
2021;9;PA;BELÉM;Defesa Pessoal;Vencido;Estadual;Revolver;TAURUS ARMAS S.A.;.38;M;1
2021;9;PA;ITAITUBA;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;3
2021;9;PA;MARABÁ;Defesa Pessoal;Vencido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.40 S&W;M;1
2021;9;PA;ÓBIDOS;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);9x19mm;M;1
2021;9;PA;SANTARÉM;Defesa Pessoal;Cancelado;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);9 mm;M;1
2021;9;PA;SANTARÉM;Defesa Pessoal;Cancelado;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;1
2021;9;PA;TUCURUÍ;Defesa Pessoal;Ativo - Válido;Nacional;Pistola;TAURUS ARMAS S.A.;9 mm;M;1
2021;9;PB;BAYEUX;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;.40 S&W;M;1
2021;9;PB;CAMPINA GRANDE;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;3
2021;9;PB;GUARABIRA;Funcional;Cancelado;Nacional;;;;M;1
2021;9;PB;JOÃO PESSOA;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;5
2021;9;PB;JOÃO PESSOA;Funcional;Ativo - Válido;Nacional;;;;M;1
2021;9;PE;AFOGADOS DA INGAZEIRA;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;.40 S&W;M;1
2021;9;PE;AFRÂNIO;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;1
2021;9;PE;BEZERROS;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2021;9;PE;CABO DE SANTO AGOSTINHO;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;1
2021;9;PE;CAMARAGIBE;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;.40 S&W;M;1
2021;9;PE;CAMARAGIBE;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;1
2021;9;PE;CAMARAGIBE;Defesa Pessoal;Cancelado;Estadual;Revolver;TAURUS ARMAS S.A.;.38 SPL;M;1
2021;9;PE;CARNAÍBA;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;1
2021;9;PE;CARUARU;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;1
2021;9;PE;ESCADA;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2021;9;PE;GLÓRIA DO GOITÁ;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;.40 S&W;M;1
2021;9;PE;ILHA DE ITAMARACÁ;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;1
2021;9;PE;JABOATÃO DOS GUARARAPES;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;.40 S&W;M;1
2021;9;PE;JOÃO ALFREDO;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;.380 ACP;M;1
2021;9;PE;NAZARÉ DA MATA;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;1
2021;9;PE;OLINDA;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;.40 S&W;M;1
2021;9;PE;PAULISTA;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;.380 ACP;M;1
2021;9;PE;PAULISTA;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;1
2021;9;PE;PETROLINA;Funcional;Ativo - Válido;Estadual;;;;F;1
2021;9;PE;PETROLINA;Funcional;Ativo - Válido;Estadual;;;;M;14
2021;9;PE;PETROLINA;Funcional;Cancelado;Estadual;;;;M;1
2021;9;PE;RECIFE;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);9x19mm;M;1
2021;9;PE;RECIFE;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;.380 ACP;M;2
2021;9;PE;RECIFE;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;.45 ACP;M;1
2021;9;PE;RECIFE;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;1
2021;9;PE;SÃO JOSÉ DA COROA GRANDE;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;1
2021;9;PE;SERTÂNIA;Funcional;Ativo - Válido;Nacional;;;;M;1
2021;9;PE;VITÓRIA DE SANTO ANTÃO;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2021;9;PE;VITÓRIA DE SANTO ANTÃO;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;2
2021;9;PE;VITÓRIA DE SANTO ANTÃO;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;.40 S&W;M;1
2021;9;PE;VITÓRIA DE SANTO ANTÃO;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;3
2021;9;PR;BOCAIÚVA DO SUL;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);9 mm;M;1
2021;9;PR;CASTRO;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;CZ (CESKOSLOVENSKA ZBROJOVKA);9 mm;M;1
2021;9;PR;CORNÉLIO PROCÓPIO;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;1
2021;9;PR;CURITIBA;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);9x19mm;M;1
2021;9;PR;CURITIBA;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;2
2021;9;PR;CURITIBA;Defesa Pessoal;Ativo - Válido;Nacional;Pistola;GLOCK GMBH (ÁUSTRIA);9x19mm;M;1
2021;9;PR;CURITIBA;Defesa Pessoal;Ativo - Válido;Nacional;Pistola;TAURUS ARMAS S.A.;9 mm;M;1
2021;9;PR;CURITIBA;Defesa Pessoal;Ativo - Válido;Regional;Pistola;GLOCK GMBH (ÁUSTRIA);9 mm;M;1
2021;9;PR;CURITIBA;Funcional;Ativo - Válido;Estadual;;;;F;1
2021;9;PR;JAGUARIAÍVA;Defesa Pessoal;Ativo - Válido;Estadual;Revolver;TAURUS ARMAS S.A.;.357 Mag;M;1
2021;9;PR;LONDRINA;Defesa Pessoal;Vencido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);9x19mm;M;2
2021;9;PR;MARINGÁ;Defesa Pessoal;Ativo - Válido;Nacional;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2021;9;PR;PARAÍSO DO NORTE;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;1
2021;9;PR;PARANAVAÍ;Funcional;Ativo - Válido;Estadual;;;;M;1
2021;9;PR;PONTA GROSSA;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);9x19mm;M;1
2021;9;PR;PONTA GROSSA;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;1
2021;9;PR;SANTA TEREZINHA DE ITAIPU;Defesa Pessoal;Ativo - Válido;Nacional;Pistola;GLOCK GMBH (ÁUSTRIA);9x19mm;M;1
2021;9;PR;SÃO JORGE D´OESTE;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;1
2021;9;PR;SÃO JOSÉ DOS PINHAIS;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;1
2021;9;PR;TELÊMACO BORBA;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2021;9;PR;TIBAGI;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;1
2021;9;PR;UMUARAMA;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;1
2021;9;RJ;CABO FRIO;Funcional;Ativo - Válido;Nacional;;;;M;2
2021;9;RJ;ITATIAIA;Funcional;Ativo - Válido;Nacional;;;;M;1
2021;9;RJ;MARICÁ;Funcional;Ativo - Válido;Nacional;;;;M;1
2021;9;RJ;NITERÓI;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2021;9;RJ;NOVA FRIBURGO;Funcional;Ativo - Válido;Nacional;;;;M;1
2021;9;RJ;PIRAÍ;Funcional;Ativo - Válido;Nacional;;;;M;1
2021;9;RJ;RIO DE JANEIRO;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);9x19mm;M;1
2021;9;RJ;RIO DE JANEIRO;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2021;9;RJ;RIO DE JANEIRO;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;.40 S&W;M;1
2021;9;RJ;RIO DE JANEIRO;Defesa Pessoal;Ativo - Válido;Nacional;Pistola;GLOCK GMBH (ÁUSTRIA);9x19mm;M;1
2021;9;RJ;RIO DE JANEIRO;Funcional;Ativo - Válido;Nacional;;;;M;13
2021;9;RJ;SÃO JOÃO DE MERITI;Funcional;Cancelado;Nacional;;;;M;1
2021;9;RJ;TERESÓPOLIS;Funcional;Ativo - Válido;Nacional;;;;M;1
2021;9;RN;CEARÁ-MIRIM;Funcional;Ativo - Válido;Estadual;;;;F;5
2021;9;RN;CEARÁ-MIRIM;Funcional;Ativo - Válido;Estadual;;;;M;28
2021;9;RN;MOSSORÓ;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2021;9;RN;MOSSORÓ;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;.380 ACP;M;1
2021;9;RN;NATAL;Funcional;Ativo - Válido;Estadual;;;;F;1
2021;9;RN;NATAL;Funcional;Ativo - Válido;Estadual;;;;M;7
2021;9;RN;SÃO GONÇALO DO AMARANTE;Funcional;Ativo - Válido;Estadual;;;;M;2
2021;9;RN;TAIPU;Funcional;Ativo - Válido;Estadual;;;;M;1
2021;9;RO;ALTA FLORESTA D´OESTE;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2021;9;RO;ARIQUEMES;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;1
2021;9;RO;ARIQUEMES;Defesa Pessoal;Ativo - Válido;Estadual;Revolver;TAURUS ARMAS S.A.;.357 Mag;M;1
2021;9;RO;CACOAL;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;1
2021;9;RO;CANDEIAS DO JAMARI;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;1
2021;9;RO;JI-PARANÁ;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);9 mm;M;1
2021;9;RO;JI-PARANÁ;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2021;9;RO;JI-PARANÁ;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;.40 S&W;M;1
2021;9;RO;PIMENTA BUENO;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);9x19mm;M;1
2021;9;RO;PIMENTA BUENO;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;1
2021;9;RO;PORTO VELHO;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;RUGER (STURM, RUGER & CO., INC.);9 mm;M;1
2021;9;RO;PORTO VELHO;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;2
2021;9;RO;PORTO VELHO;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;.40 S&W;M;1
2021;9;RO;ROLIM DE MOURA;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);9 mm;M;1
2021;9;RO;VILHENA;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2021;9;RR;BOA VISTA;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;1
2021;9;RR;BOA VISTA;Defesa Pessoal;Ativo - Válido;Nacional;Pistola;TAURUS ARMAS S.A.;.380 ACP;M;1
2021;9;RR;BOA VISTA;Defesa Pessoal;Vencido;Estadual;Pistola;IMBEL;.380;M;1
2021;9;RS;ALEGRETE;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);9 mm;M;1
2021;9;RS;ALEGRETE;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;.380 ACP;M;1
2021;9;RS;ALEGRETE;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;1
2021;9;RS;ALVORADA;Funcional;Ativo - Válido;Estadual;;;;M;2
2021;9;RS;ALVORADA;Funcional;Ativo - Válido;Nacional;;;;M;1
2021;9;RS;ANTÔNIO PRADO;Defesa Pessoal;Ativo - Válido;Nacional;Pistola;TAURUS ARMAS S.A.;9 mm;M;1
2021;9;RS;ARVOREZINHA;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;2
2021;9;RS;BARRA DO RIBEIRO;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2021;9;RS;BENTO GONÇALVES;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;BERSA;.380 ACP;M;1
2021;9;RS;BENTO GONÇALVES;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;SIG SAUER (SIG SAUER GMBH);9x19mm;M;1
2021;9;RS;BENTO GONÇALVES;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;1
2021;9;RS;BENTO GONÇALVES;Defesa Pessoal;Cancelado;Estadual;Revolver;TAURUS ARMAS S.A.;.38;M;1
2021;9;RS;CACHOEIRA DO SUL;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;CZ (CESKOSLOVENSKA ZBROJOVKA);9 mm;M;1
2021;9;RS;CACHOEIRINHA;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2021;9;RS;CAMPO BOM;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2021;9;RS;CANOAS;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2021;9;RS;CANOAS;Defesa Pessoal;Ativo - Válido;Nacional;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2021;9;RS;CAPÃO DA CANOA;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2021;9;RS;CARLOS BARBOSA;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);9x19mm;M;1
2021;9;RS;CAXIAS DO SUL;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2021;9;RS;CAXIAS DO SUL;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.40 S&W;M;1
2021;9;RS;CAXIAS DO SUL;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);9x19mm;M;2
2021;9;RS;CAXIAS DO SUL;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;SIG SAUER (SIG SAUER GMBH);9 mm;M;1
2021;9;RS;CAXIAS DO SUL;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2021;9;RS;CAXIAS DO SUL;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;4
2021;9;RS;CAXIAS DO SUL;Defesa Pessoal;Ativo - Válido;Estadual;Revolver;TAURUS ARMAS S.A.;.38;M;1
2021;9;RS;CAXIAS DO SUL;Funcional;Cancelado;Estadual;;;;M;1
2021;9;RS;CHARQUEADAS;Defesa Pessoal;Ativo - Válido;Estadual;Revolver;TAURUS ARMAS S.A.;.38;F;1
2021;9;RS;CRUZ ALTA;Defesa Pessoal;Ativo - Válido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2021;9;RS;ELDORADO DO SUL;Funcional;Ativo - Válido;Nacional;;;;M;1
2021;9;RS;ENCRUZILHADA DO SUL;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;.380 ACP;M;2
2021;9;RS;ERECHIM;Funcional;Ativo - Válido;Nacional;;;;M;1
2021;9;RS;ESPUMOSO;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;IMBEL;.45;M;1
2021;9;RS;ESTÂNCIA VELHA;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;F;1
2021;9;RS;ESTRELA;Defesa Pessoal;Ativo - Válido;Nacional;Pistola;TAURUS ARMAS S.A.;.380 ACP;M;1
2021;9;RS;FARROUPILHA;Defesa Pessoal;Ativo - Válido;Nacional;Pistola;GLOCK GMBH (ÁUSTRIA);9x19mm;M;1
2021;9;RS;GLORINHA;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2021;9;RS;GRAVATAÍ;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);9x19mm;M;1
2021;9;RS;GRAVATAÍ;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;2
2021;9;RS;GRAVATAÍ;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;1
2021;9;RS;GRAVATAÍ;Defesa Pessoal;Ativo - Válido;Regional;Pistola;SIG SAUER (SIG SAUER GMBH);9 mm;M;1
2021;9;RS;GRAVATAÍ;Defesa Pessoal;Cancelado;Estadual;Revolver;ROSSI (AMADEO ROSSI S.A.);.38;M;1
2021;9;RS;GRAVATAÍ;Defesa Pessoal;Cancelado;Regional;Pistola;TAURUS ARMAS S.A.;.380 ACP;M;1
2021;9;RS;GUAÍBA;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);9x19mm;M;1
2021;9;RS;GUAPORÉ;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;.380 ACP;M;1
2021;9;RS;IMBÉ;Defesa Pessoal;Ativo - Válido;Estadual;Revolver;TAURUS ARMAS S.A.;.38 SPL;M;1
2021;9;RS;ITAARA;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);9x19mm;M;1
2021;9;RS;ITAARA;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;1
2021;9;RS;ITAQUI;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2021;9;RS;ITAQUI;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;1
2021;9;RS;JÓIA;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;.380 ACP;M;1
2021;9;RS;JÚLIO DE CASTILHOS;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;1
2021;9;RS;LAGOA VERMELHA;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;1
2021;9;RS;LAJEADO;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;SPRINGFIELD ARMORY;9 mm;M;1
2021;9;RS;LAJEADO;Defesa Pessoal;Ativo - Válido;Nacional;Pistola;GLOCK GMBH (ÁUSTRIA);9 mm;M;1
2021;9;RS;LAJEADO;Defesa Pessoal;Ativo - Válido;Regional;Pistola;GLOCK GMBH (ÁUSTRIA);9x19mm;M;1
2021;9;RS;NOVO HAMBURGO;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2021;9;RS;NOVO HAMBURGO;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.40 S&W;M;1
2021;9;RS;NOVO HAMBURGO;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;1
2021;9;RS;NOVO HAMBURGO;Funcional;Ativo - Válido;Estadual;;;;M;2
2021;9;RS;OSÓRIO;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2021;9;RS;PAROBÉ;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;.380 ACP;M;1
2021;9;RS;PAROBÉ;Defesa Pessoal;Ativo - Válido;Regional;Revolver;TAURUS ARMAS S.A.;.38;M;1
2021;9;RS;PASSO FUNDO;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2021;9;RS;PASSO FUNDO;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);9x19mm;M;2
2021;9;RS;PASSO FUNDO;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;2
2021;9;RS;PASSO FUNDO;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;5
2021;9;RS;PASSO FUNDO;Funcional;Ativo - Válido;Nacional;;;;M;1
2021;9;RS;PELOTAS;Defesa Pessoal;Ativo - Válido;Nacional;Pistola;GLOCK GMBH (ÁUSTRIA);9x19mm;M;1
2021;9;RS;PORTO ALEGRE;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;CZ (CESKOSLOVENSKA ZBROJOVKA);9 mm;M;1
2021;9;RS;PORTO ALEGRE;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;3
2021;9;RS;PORTO ALEGRE;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);9 mm;M;1
2021;9;RS;PORTO ALEGRE;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);9x19mm;M;7
2021;9;RS;PORTO ALEGRE;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;4
2021;9;RS;PORTO ALEGRE;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;.380 ACP;M;2
2021;9;RS;PORTO ALEGRE;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;3
2021;9;RS;PORTO ALEGRE;Defesa Pessoal;Ativo - Válido;Estadual;Revolver;ROSSI (AMADEO ROSSI S.A.);.38;M;2
2021;9;RS;PORTO ALEGRE;Defesa Pessoal;Ativo - Válido;Nacional;Pistola;GLOCK GMBH (ÁUSTRIA);9x19mm;M;3
2021;9;RS;PORTO ALEGRE;Funcional;Ativo - Válido;Estadual;;;;M;1
2021;9;RS;PORTO ALEGRE;Funcional;Ativo - Válido;Nacional;;;;M;3
2021;9;RS;POUSO NOVO;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;1
2021;9;RS;RESTINGA SECA;Defesa Pessoal;Ativo - Válido;Regional;Pistola;CZ (CESKOSLOVENSKA ZBROJOVKA);9 mm;M;1
2021;9;RS;RIO GRANDE;Funcional;Ativo - Válido;Estadual;;;;M;12
2021;9;RS;RIO GRANDE;Funcional;Ativo - Válido;Nacional;;;;M;1
2021;9;RS;RIO PARDO;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2021;9;RS;SAGRADA FAMÍLIA;Defesa Pessoal;Ativo - Válido;Regional;Pistola;TAURUS ARMAS S.A.;9 mm;M;1
2021;9;RS;SANTA CRUZ DO SUL;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2021;9;RS;SANTA CRUZ DO SUL;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);9x19mm;M;2
2021;9;RS;SANTA CRUZ DO SUL;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2021;9;RS;SANTA CRUZ DO SUL;Defesa Pessoal;Ativo - Válido;Nacional;Pistola;TAURUS ARMAS S.A.;9 mm;M;1
2021;9;RS;SANTA MARIA;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;CZ (CESKOSLOVENSKA ZBROJOVKA);9 mm;M;2
2021;9;RS;SANTA MARIA;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;2
2021;9;RS;SANTA MARIA;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);9 mm;M;1
2021;9;RS;SANTA MARIA;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);9x19mm;M;1
2021;9;RS;SANTA MARIA;Defesa Pessoal;Ativo - Válido;Estadual;Pistola;TAURUS ARMAS S.A.;9 mm;M;4
